X,Y,Z
-4423.00,777.00,246.00
-4159.00,2157.00,276.00
-4150.00,1265.00,297.00
-4368.00,1295.00,270.00
-2553.00,1997.00,243.00
-2988.00,1778.00,355.00
1441.00,2452.00,822.00
-239.00,2858.00,502.00
-493.00,2328.00,379.00
-208.00,129.00,222.00
-711.00,1222.00,127.00
-1175.00,-10.00,346.00
-1875.00,344.00,329.00
267.00,-107.00,433.00
357.00,-126.00,271.00
67.00,39.00,479.00
-4305.00,591.00,156.00
2294.00,3518.00,941.00
-816.00,594.00,597.00
4200.00,900.00,350.00
-1663.00,1144.00,563.00
-2452.00,2046.00,142.00
-1953.00,1960.00,126.00
-4085.00,1332.00,276.00
-1487.00,2177.00,343.00
-2402.00,2991.00,229.00
-2354.00,1739.00,975.00
-2576.00,2974.00,431.00
-2299.00,3024.00,329.00
-2137.00,1863.00,431.00
-2178.00,3108.00,192.00
-5636.00,1408.00,468.00
-1779.00,-717.00,176.00
209.00,3235.00,661.00
-2441.00,1505.00,193.00
234.00,-247.00,209.00
167.00,100.00,365.00
-4402.00,1855.00,217.00
108.00,417.00,347.00
1113.00,-362.00,669.00
1218.00,-56.00,642.00
4932.00,1550.00,191.00
-1519.00,445.00,351.00
-1011.00,-1294.00,212.00
6219.00,441.00,-428.00
-2921.00,-1696.00,-353.00
4286.00,935.00,-38.00
2195.00,360.00,250.00
4347.00,775.00,-31.00
-4880.00,-2101.00,-28.00
5282.00,-631.00,-452.00
-2076.00,3054.00,647.00
-1059.00,-2571.00,317.00
6000.00,-211.00,-262.00
-991.00,-2760.00,-306.00
3309.00,235.00,-49.00
-847.00,-2379.00,-313.00
3849.00,650.00,251.00
3279.00,927.00,120.00
4080.00,933.00,40.00
-2970.00,-1947.00,217.00
-2191.00,2763.00,222.00
-1887.00,2569.00,252.00
-2116.00,2832.00,275.00
-826.00,3673.00,940.00
-984.00,3092.00,753.00
-3063.00,3130.00,131.00
-3046.00,2970.00,368.00
-3952.00,327.00,301.00
-892.00,-405.00,170.00
6323.00,2161.00,-369.00
1919.00,3754.00,16.00
396.00,-2862.00,-468.00
-4253.00,-2213.00,-284.00
-1501.00,2770.00,545.00
-196.00,3247.00,465.00
-3770.00,-2637.00,-429.00
4393.00,-1845.00,-113.00
-5518.00,699.00,460.00
5694.00,1720.00,-70.00
-1740.00,-49.00,220.00
-565.00,-1727.00,-280.00
3158.00,-2246.00,327.00
-1042.00,-2054.00,-280.00
-473.00,-1884.00,-87.00
-1107.00,-1865.00,-379.00
871.00,-2922.00,47.00
-501.00,-1228.00,-84.00
1862.00,1285.00,192.00
1928.00,137.00,415.00
2458.00,-6.00,628.00
2811.00,-2751.00,407.00
2730.00,-1469.00,186.00
-1594.00,446.00,191.00
-3997.00,2759.00,268.00
1145.00,171.00,129.00
-4902.00,-2733.00,367.00
-4639.00,-2896.00,-75.00
2025.00,2961.00,12.00
2160.00,-3929.00,-379.00
2497.00,-3226.00,-421.00
-1753.00,2591.00,379.00
2638.00,-2124.00,230.00
-4489.00,26.00,200.00
-3210.00,456.00,177.00
5172.00,-958.00,-210.00
-3702.00,755.00,224.00
-1032.00,-198.00,243.00
-792.00,-839.00,260.00
1977.00,280.00,130.00
-4817.00,-3592.00,-364.00
-4772.00,-2764.00,-51.00
1436.00,-2718.00,-128.00
892.00,-2423.00,106.00
962.00,-1678.00,58.00
-4129.00,-2228.00,-243.00
3307.00,-2847.00,-288.00
-3845.00,-2619.00,-282.00
-2606.00,-188.00,328.00
-2688.00,416.00,298.00
-995.00,-2189.00,319.00
3808.00,1846.00,-21.00
-3050.00,-1899.00,-200.00
-3910.00,59.00,178.00
-4264.00,-215.00,130.00
-3052.00,-37.00,148.00
-3556.00,-58.00,220.00
-2303.00,2731.00,200.00
-360.00,-2425.00,180.00
29.00,1679.00,489.00
5768.00,-834.00,-426.00
3851.00,1504.00,-74.00
3074.00,1981.00,-68.00
1581.00,1417.00,823.00
4762.00,2324.00,83.00
4732.00,1987.00,0.00
3573.00,1078.00,36.00
-530.00,3035.00,786.00
-3371.00,-1360.00,232.00
2246.00,2689.00,2.00
5328.00,1990.00,170.00
3899.00,1719.00,246.00
5913.00,1897.00,-125.00
2300.00,3100.00,116.00
4777.00,1535.00,80.00
-2567.00,577.00,340.00
-6089.00,874.00,226.00
-3489.00,-2137.00,-39.00
1109.00,163.00,197.00
-4380.00,-2198.00,-406.00
741.00,-946.00,583.00
-1035.00,-294.00,130.00
1354.00,2346.00,5.00
74.00,2249.00,156.00
2180.00,266.00,151.00
3351.00,227.00,279.00
-133.00,-2.00,530.00
-2345.00,-92.00,167.00
-578.00,-40.00,-471.00
5511.00,2257.00,76.00
5331.00,-169.00,-298.00
-829.00,2876.00,1094.00
-207.00,2484.00,857.00
2528.00,2351.00,83.00
5644.00,-471.00,-424.00
-769.00,3987.00,286.00
4626.00,407.00,-56.00
2866.00,-3043.00,-467.00
-1815.00,3232.00,368.00
5063.00,-1535.00,-243.00
4921.00,401.00,-117.00
4260.00,-2114.00,-368.00
861.00,-1648.00,33.00
423.00,-1493.00,665.00
-2054.00,-1541.00,61.00
-1392.00,-1954.00,155.00
1212.00,2558.00,-52.00
-5464.00,2336.00,280.00
-6556.00,1526.00,266.00
-3674.00,-2611.00,-364.00
932.00,-2486.00,147.00
-474.00,581.00,500.00
2719.00,344.00,182.00
-1403.00,1343.00,401.00
818.00,259.00,445.00
4329.00,1957.00,-48.00
-641.00,4220.00,206.00
1924.00,3748.00,177.00
778.00,-139.00,541.00
1294.00,-154.00,172.00
1564.00,1571.00,192.00
2109.00,566.00,187.00
1913.00,1509.00,320.00
-1669.00,166.00,206.00
1479.00,2621.00,-48.00
-2418.00,-2677.00,-293.00
3887.00,1784.00,-30.00
2668.00,321.00,207.00
5900.00,1454.00,-67.00
4685.00,1366.00,208.00
5701.00,-985.00,-438.00
4550.00,1696.00,44.00
-1229.00,1787.00,608.00
-4321.00,-2564.00,201.00
-3081.00,-2074.00,452.00
-2373.00,-1732.00,-172.00
-2266.00,-1757.00,-55.00
-669.00,1106.00,865.00
650.00,291.00,142.00
1427.00,968.00,928.00
2135.00,2342.00,-1455.00
5969.00,-624.00,-412.00
2745.00,1235.00,-1991.00
4228.00,452.00,-1055.00
3690.00,3214.00,-2003.00
4135.00,1446.00,-438.00
6250.00,2525.00,231.00
3443.00,1532.00,917.00
3663.00,2327.00,-585.00
3362.00,3354.00,807.00
8481.00,2226.00,1094.00
5209.00,-1722.00,-1550.00
4922.00,2548.00,-142.00
3612.00,2727.00,1843.00
4154.00,2245.00,-322.00
4400.00,3008.00,1989.00
2424.00,2312.00,-235.00
3429.00,3000.00,-2006.00
3488.00,3607.00,-192.00
1363.00,2705.00,881.00
2276.00,3197.00,1804.00
2548.00,2405.00,2205.00
2313.00,1960.00,1265.00
1376.00,1580.00,1981.00
1293.00,1775.00,372.00
4433.00,-496.00,1695.00
3009.00,1116.00,-434.00
2008.00,2189.00,3680.00
5854.00,-77.00,-959.00
5134.00,3681.00,676.00
1761.00,3618.00,2128.00
4439.00,-554.00,-20.00
2597.00,149.00,-21.00
5030.00,548.00,2652.00
2525.00,1563.00,1436.00
4447.00,2281.00,-746.00
1347.00,1154.00,157.00
4659.00,1257.00,-1278.00
574.00,2789.00,-36.00
1240.00,94.00,-368.00
1942.00,-1556.00,-1050.00
2806.00,159.00,-2070.00
1623.00,-267.00,2656.00
3416.00,-962.00,-1604.00
2345.00,-399.00,2581.00
4570.00,111.00,-3021.00
4283.00,-788.00,725.00
6871.00,1631.00,3193.00
5797.00,1072.00,1833.00
2642.00,618.00,238.00
3980.00,-1166.00,651.00
3189.00,2339.00,-97.00
2462.00,1304.00,576.00
4165.00,-212.00,-812.00
2952.00,-545.00,51.00
3705.00,-1195.00,-604.00
4366.00,822.00,1649.00
5463.00,-593.00,2006.00
3956.00,191.00,1129.00
4143.00,-410.00,855.00
6443.00,1924.00,1129.00
4940.00,-1612.00,2186.00
5256.00,-944.00,-428.00
4137.00,-373.00,1866.00
4377.00,718.00,1001.00
4335.00,-721.00,701.00
5213.00,-424.00,2110.00
4088.00,-8.00,1478.00
3561.00,2729.00,700.00
3295.00,1803.00,1322.00
5266.00,3415.00,1063.00
5377.00,3329.00,2117.00
6064.00,-2097.00,1588.00
4429.00,2120.00,1102.00
3468.00,1959.00,-560.00
3784.00,2494.00,-133.00
7060.00,1431.00,1757.00
2051.00,-140.00,146.00
-594.00,-618.00,278.00
-820.00,-1109.00,311.00
-710.00,28.00,311.00
-637.00,519.00,475.00
2018.00,-1689.00,93.00
296.00,-1642.00,-61.00
-979.00,-1621.00,-322.00
-459.00,-2483.00,-330.00
230.00,-1743.00,-69.00
718.00,-2401.00,-473.00
-2331.00,-2845.00,-348.00
-728.00,-1834.00,-122.00
-869.00,-2582.00,-424.00
-2062.00,-2137.00,-381.00
-6544.00,145.00,134.00
-639.00,529.00,468.00
1828.00,1032.00,537.00
-1541.00,588.00,321.00
-1829.00,-1873.00,-182.00
-1102.00,391.00,536.00
-92.00,-358.00,444.00
2272.00,-2341.00,120.00
691.00,-2108.00,-92.00
-1695.00,29.00,762.00
-522.00,267.00,606.00
8.00,11.00,560.00
-730.00,774.00,493.00
-732.00,2416.00,697.00
-489.00,3041.00,678.00
473.00,-1304.00,-416.00
-1348.00,2893.00,529.00
3230.00,1665.00,-19.00
2195.00,2355.00,1.00
254.00,2691.00,157.00
-524.00,2959.00,149.00
110.00,2897.00,291.00
-459.00,2408.00,669.00
73.00,1879.00,128.00
-699.00,886.00,540.00
552.00,-1372.00,25.00
-4943.00,2660.00,282.00
-4015.00,2951.00,396.00
-4242.00,2614.00,464.00
-676.00,3121.00,794.00
-1398.00,2260.00,178.00
-1068.00,3672.00,134.00
-1385.00,2228.00,679.00
-1483.00,1668.00,763.00
809.00,2669.00,125.00
478.00,2151.00,259.00
1403.00,2446.00,-52.00
3103.00,2277.00,92.00
2615.00,2215.00,-17.00
2471.00,2387.00,125.00
2547.00,1764.00,3.00
-882.00,-1007.00,280.00
1610.00,1584.00,207.00
549.00,2813.00,230.00
-423.00,2964.00,901.00
-458.00,2012.00,508.00
1413.00,2745.00,241.00
-1764.00,1724.00,347.00
-1332.00,569.00,477.00
71.00,556.00,391.00
-2359.00,-328.00,587.00
-1692.00,-287.00,293.00
-1022.00,149.00,207.00
-3436.00,-1415.00,90.00
-3839.00,-554.00,253.00
-3697.00,-688.00,167.00
-1239.00,-982.00,308.00
-1221.00,-136.00,635.00
-723.00,-323.00,748.00
-1838.00,-840.00,126.00
-2177.00,-938.00,239.00
-3042.00,371.00,176.00
-2604.00,-965.00,713.00
-1711.00,-1637.00,311.00
-2209.00,-1320.00,268.00
-5158.00,1220.00,451.00
-5285.00,1268.00,429.00
1293.00,-766.00,839.00
284.00,66.00,778.00
324.00,-1024.00,222.00
320.00,-1406.00,447.00
-268.00,65.00,830.00
273.00,1137.00,733.00
-459.00,1319.00,377.00
-159.00,-1653.00,96.00
-2162.00,1813.00,223.00
-1798.00,1182.00,202.00
-559.00,177.00,843.00
-509.00,1042.00,442.00
401.00,600.00,851.00
236.00,-346.00,891.00
298.00,82.00,484.00
-309.00,1199.00,321.00
1043.00,-1113.00,258.00
1460.00,-312.00,174.00
-1524.00,198.00,479.00
1442.00,-99.00,229.00
2483.00,253.00,275.00
714.00,-411.00,166.00
594.00,-810.00,245.00
1262.00,1237.00,128.00
-914.00,1343.00,772.00
-868.00,1325.00,793.00
-1108.00,341.00,474.00
-110.00,1018.00,140.00
208.00,-749.00,1156.00
-1856.00,-729.00,324.00
-4385.00,415.00,180.00
-4320.00,1179.00,218.00
-3644.00,145.00,207.00
-3872.00,1743.00,246.00
1306.00,1773.00,671.00
-2411.00,1221.00,274.00
-2055.00,1037.00,266.00
-619.00,856.00,643.00
805.00,994.00,179.00
-1228.00,-211.00,549.00
-862.00,-156.00,494.00
-2195.00,2633.00,237.00
-1034.00,1179.00,209.00
-305.00,1311.00,145.00
-433.00,2230.00,391.00
-1104.00,777.00,166.00
196.00,-5.00,541.00
-224.00,77.00,759.00
286.00,1013.00,145.00
317.00,-400.00,207.00
1998.00,-136.00,147.00
137.00,308.00,333.00
713.00,1382.00,128.00
719.00,-832.00,238.00
676.00,-13.00,134.00
1509.00,-426.00,258.00
616.00,-143.00,529.00
480.00,-1771.00,347.00
404.00,-639.00,267.00
1376.00,-952.00,419.00
612.00,-1560.00,167.00
-574.00,-1342.00,192.00
1093.00,-114.00,619.00
353.00,-852.00,311.00
1496.00,80.00,615.00
64.00,-1254.00,463.00
823.00,-930.00,-175.00
-154.00,-1258.00,305.00
792.00,-1211.00,157.00
-1359.00,-947.00,553.00
-667.00,1094.00,515.00
292.00,414.00,710.00
-660.00,2191.00,127.00
3069.00,-200.00,419.00
-2289.00,1934.00,126.00
-2041.00,1987.00,301.00
2880.00,-193.00,551.00
-898.00,1371.00,125.00
-107.00,257.00,301.00
-1669.00,1503.00,142.00
-3266.00,1260.00,460.00
-2203.00,1773.00,783.00
-3678.00,1712.00,301.00
-2689.00,2058.00,294.00
-3341.00,2148.00,472.00
-496.00,1132.00,627.00
-2274.00,-546.00,656.00
2050.00,1415.00,203.00
-1953.00,-1027.00,672.00
-1835.00,-1246.00,261.00
1935.00,1692.00,449.00
-3922.00,-592.00,178.00
-2587.00,-1017.00,445.00
-3251.00,-1364.00,381.00
-1493.00,902.00,490.00
-1732.00,-1142.00,491.00
1370.00,2321.00,449.00
1364.00,1467.00,461.00
-3180.00,-1993.00,458.00
-3380.00,-998.00,567.00
-5437.00,1200.00,339.00
-3496.00,-1580.00,317.00
-4080.00,-158.00,230.00
-1628.00,-1674.00,381.00
-2933.00,-1498.00,475.00
-1579.00,652.00,505.00
-1734.00,966.00,355.00
3539.00,1929.00,347.00
-964.00,1191.00,288.00
-964.00,755.00,447.00
-2598.00,-173.00,700.00
-4110.00,1534.00,238.00
2891.00,2364.00,253.00
-729.00,817.00,579.00
-1178.00,416.00,634.00
-3060.00,2501.00,342.00
-3325.00,2065.00,292.00
-2174.00,2504.00,134.00
-1630.00,3342.00,297.00
-385.00,1156.00,815.00
-3697.00,1769.00,326.00
-3463.00,488.00,394.00
3531.00,-146.00,412.00
-522.00,1649.00,511.00
-4157.00,94.00,129.00
-234.00,2973.00,220.00
-3637.00,95.00,265.00
-3367.00,503.00,242.00
-2247.00,1727.00,474.00
-2979.00,1990.00,407.00
-3288.00,1918.00,317.00
-2564.00,2771.00,309.00
-1236.00,-546.00,250.00
-3234.00,1903.00,384.00
-3007.00,2143.00,310.00
-2922.00,2080.00,237.00
379.00,1570.00,172.00
-2161.00,3121.00,370.00
-2131.00,2198.00,220.00
-3829.00,2113.00,276.00
-3183.00,483.00,284.00
-3550.00,214.00,211.00
-344.00,-2033.00,1366.00
-1822.00,-1879.00,828.00
-1366.00,-2369.00,793.00
-593.00,-1696.00,1037.00
-238.00,-1735.00,1765.00
2611.00,-2117.00,1292.00
-656.00,-340.00,1399.00
1393.00,-290.00,2295.00
2911.00,-442.00,1771.00
-454.00,-742.00,1706.00
-166.00,748.00,2060.00
1333.00,-618.00,1958.00
2358.00,667.00,2299.00
-867.00,-1743.00,1236.00
-3115.00,-2091.00,2063.00
-3261.00,1090.00,2966.00
-3020.00,-1941.00,1151.00
-3612.00,1508.00,2796.00
-2807.00,-785.00,1581.00
-1470.00,-2165.00,962.00
-912.00,-264.00,1497.00
-1020.00,-1537.00,729.00
-3929.00,-2054.00,1385.00
-173.00,-2488.00,1536.00
-3225.00,-2219.00,1566.00
2004.00,2831.00,6254.00
2549.00,-2817.00,1737.00
3075.00,-3157.00,2243.00
3394.00,-2918.00,2124.00
3064.00,-2513.00,1352.00
2425.00,-1353.00,1698.00
-4553.00,2404.00,4327.00
2527.00,-391.00,1635.00
1729.00,-1735.00,2077.00
1803.00,-1973.00,2515.00
3071.00,1413.00,3359.00
212.00,722.00,1228.00
-1568.00,-840.00,1779.00
490.00,-1056.00,1383.00
-2416.00,-2372.00,1238.00
-3488.00,-1201.00,1366.00
-3609.00,-1070.00,608.00
-2396.00,-1505.00,516.00
-2679.00,-1309.00,2091.00
-2523.00,-1357.00,1888.00
-3586.00,-1502.00,676.00
-2590.00,-1709.00,1758.00
-2596.00,-775.00,1778.00
2185.00,-761.00,1896.00
-1073.00,409.00,1369.00
3483.00,-1187.00,986.00
1079.00,219.00,1100.00
2259.00,-426.00,786.00
-1326.00,-1590.00,1908.00
-2513.00,-676.00,1880.00
76.00,-737.00,1762.00
656.00,-2622.00,2414.00
1491.00,-2226.00,2296.00
2103.00,347.00,1676.00
730.00,-3413.00,1739.00
-750.00,-1644.00,1026.00
582.00,-1530.00,1509.00
413.00,-1456.00,1323.00
1891.00,-214.00,873.00
869.00,-299.00,1646.00
2759.00,-1035.00,994.00
104.00,-1582.00,1188.00
-2872.00,-769.00,2705.00
-1964.00,-2388.00,1937.00
-2026.00,-1883.00,2492.00
-945.00,-1375.00,1660.00
-1719.00,-1948.00,2430.00
320.00,-390.00,2061.00
468.00,653.00,816.00
876.00,-25.00,1497.00
-2812.00,-2105.00,2544.00
-1873.00,-2656.00,2117.00
3325.00,-717.00,1981.00
2961.00,-2145.00,796.00
-2535.00,-2198.00,1729.00
982.00,-2515.00,824.00
38.00,-788.00,1678.00
-1786.00,-11.00,1784.00
-2190.00,-1670.00,609.00
-1765.00,-868.00,1881.00
966.00,-673.00,1832.00
-586.00,-1282.00,1814.00
-2576.00,1321.00,3245.00
1882.00,-1065.00,1814.00
1840.00,393.00,2047.00
1578.00,-1252.00,1852.00
1826.00,-304.00,2270.00
2032.00,-1687.00,1772.00
1592.00,-562.00,1902.00
-2040.00,-2576.00,3296.00
1586.00,-957.00,1912.00
3253.00,-1140.00,1861.00
-632.00,-597.00,1691.00
381.00,-427.00,1838.00
-1674.00,-2234.00,2031.00
-3013.00,-1482.00,1825.00
-3666.00,-1029.00,502.00
-2686.00,-600.00,2105.00
-2117.00,-309.00,1792.00
-3126.00,-237.00,431.00
1338.00,-731.00,1768.00
2855.00,507.00,1575.00
-514.00,162.00,1218.00
-616.00,102.00,903.00
-821.00,-2095.00,1084.00
1739.00,-1338.00,1714.00
-3143.00,-1170.00,1210.00
-2322.00,-1471.00,1815.00
-2834.00,-1449.00,1700.00
-3085.00,-372.00,535.00
1488.00,-1066.00,1824.00
-2218.00,-268.00,1742.00
-2339.00,-360.00,1474.00
1360.00,-851.00,1729.00
42.00,592.00,1209.00
897.00,259.00,1529.00
1516.00,-405.00,1765.00
3725.00,-1611.00,507.00
885.00,-2532.00,1040.00
423.00,-3187.00,1147.00
-242.00,-1238.00,1441.00
-2675.00,-1345.00,1966.00
-3014.00,-806.00,1827.00
-2905.00,-757.00,1489.00
-3556.00,-1733.00,756.00
2424.00,-891.00,1364.00
-405.00,-228.00,1523.00
2873.00,186.00,1661.00
560.00,-2403.00,1623.00
-2624.00,-1392.00,1729.00
-1973.00,-760.00,1763.00
879.00,-2335.00,2171.00
454.00,-835.00,1633.00
178.00,-551.00,1444.00
473.00,-1608.00,1530.00
451.00,-1579.00,1242.00
-2908.00,-3462.00,678.00
-4900.00,-3616.00,234.00
-1222.00,-1170.00,1428.00
-255.00,-1509.00,942.00
-2617.00,-732.00,1900.00
-2840.00,-1312.00,1835.00
-1478.00,-2227.00,1411.00
-448.00,-1668.00,873.00
-3381.00,-1851.00,1842.00
1536.00,-2501.00,1721.00
-787.00,40.00,1346.00
-916.00,-2562.00,2037.00
1634.00,-1608.00,648.00
-2609.00,-2259.00,1754.00
-1864.00,-1701.00,478.00
3725.00,-1400.00,507.00
-2314.00,-702.00,551.00
4465.00,-1500.00,752.00
-2157.00,-1555.00,574.00
1673.00,-228.00,1116.00
-1844.00,-1792.00,607.00
2123.00,-927.00,487.00
1845.00,-141.00,811.00
959.00,-831.00,667.00
466.00,563.00,395.00
2064.00,125.00,1060.00
2405.00,-1676.00,492.00
3309.00,-909.00,-1020.00
2200.00,-2067.00,664.00
-885.00,-2007.00,689.00
2568.00,-1530.00,524.00
-3665.00,-961.00,502.00
255.00,585.00,567.00
3210.00,319.00,756.00
-519.00,732.00,601.00
3245.00,413.00,754.00
857.00,1647.00,1175.00
-231.00,657.00,1413.00
-179.00,939.00,858.00
-804.00,666.00,942.00
-468.00,616.00,1160.00
-1179.00,673.00,1088.00
-1059.00,384.00,1691.00
-88.00,1062.00,999.00
187.00,-1337.00,1818.00
-1442.00,1109.00,1930.00
-2658.00,641.00,1184.00
2425.00,-805.00,655.00
2892.00,-910.00,832.00
3472.00,-1345.00,1424.00
3342.00,-1628.00,1647.00
2484.00,-2875.00,-151.00
-411.00,1190.00,1546.00
3209.00,-26.00,2192.00
-2399.00,1001.00,695.00
-1441.00,961.00,162.00
559.00,678.00,892.00
-3685.00,-119.00,658.00
-4359.00,1573.00,994.00
938.00,120.00,1452.00
-199.00,2917.00,1203.00
-2256.00,-1566.00,1819.00
-2270.00,243.00,2116.00
1424.00,1938.00,1190.00
1381.00,2776.00,1856.00
-2451.00,-131.00,634.00
4122.00,1499.00,2640.00
-3525.00,-906.00,1027.00
-3467.00,-3029.00,1451.00
2941.00,-964.00,1292.00
975.00,1267.00,792.00
-571.00,336.00,721.00
2496.00,-1533.00,521.00
2543.00,-2957.00,688.00
-2413.00,664.00,699.00
-200.00,169.00,375.00
-1899.00,-297.00,696.00
-1297.00,-2223.00,-183.00
-2435.00,-53.00,532.00
3792.00,-3310.00,674.00
-2181.00,154.00,675.00
-1194.00,-681.00,-358.00
2830.00,-2146.00,796.00
-141.00,-2429.00,380.00
-702.00,-2132.00,528.00
-934.00,-1360.00,533.00
-1077.00,-1011.00,432.00
-114.00,2002.00,674.00
2940.00,-1140.00,1125.00
51.00,-497.00,1082.00
-3895.00,-609.00,451.00
-54.00,3569.00,984.00
-534.00,-3018.00,841.00
709.00,-376.00,620.00
366.00,-2108.00,658.00
531.00,-2136.00,1001.00
-374.00,-416.00,1927.00
-196.00,-1711.00,764.00
-5.00,-1122.00,1395.00
-6115.00,-3742.00,-2747.00
1817.00,936.00,640.00
-54.00,-1726.00,1383.00
922.00,-1945.00,445.00
1649.00,-938.00,530.00
1349.00,-2487.00,1181.00
2182.00,-1848.00,1896.00
363.00,48.00,1326.00
-1259.00,126.00,1407.00
-737.00,-217.00,1527.00
46.00,-1721.00,860.00
-3665.00,-961.00,502.00
-2858.00,-1712.00,1151.00
-2424.00,-2478.00,1208.00
-220.00,635.00,-190.00
1801.00,-61.00,2269.00
1797.00,-748.00,2668.00
1177.00,29.00,1640.00
2330.00,-1641.00,509.00
2431.00,-284.00,949.00
1324.00,-261.00,844.00
865.00,-12.00,1310.00
1625.00,-600.00,1679.00
1217.00,-281.00,1474.00
-1752.00,-1912.00,320.00
-1786.00,-1674.00,493.00
2398.00,-735.00,786.00
2314.00,-1110.00,537.00
2266.00,-1034.00,1072.00
250.00,-1470.00,1276.00
675.00,-1209.00,2259.00
551.00,-743.00,1251.00
1874.00,1596.00,1901.00
2818.00,2482.00,2778.00
491.00,1660.00,1341.00
623.00,204.00,929.00
546.00,584.00,1093.00
229.00,854.00,1362.00
525.00,-2024.00,1205.00
-872.00,-3240.00,959.00
-2130.00,-3488.00,-512.00
312.00,-918.00,1086.00
1461.00,-737.00,1301.00
-493.00,-154.00,1067.00
1357.00,-985.00,1271.00
1375.00,-963.00,1365.00
1036.00,-906.00,1444.00
-78.00,-1016.00,1370.00
196.00,-862.00,1446.00
702.00,-1075.00,1362.00
3690.00,3214.00,-2003.00
6185.00,-159.00,978.00
1634.00,278.00,849.00
6256.00,1299.00,1179.00
2414.00,1032.00,1621.00
3562.00,2360.00,2600.00
3018.00,1859.00,2267.00
3836.00,1326.00,2874.00
5117.00,2626.00,2663.00
3637.00,1982.00,3207.00
2485.00,2670.00,920.00
1689.00,2715.00,3173.00
5930.00,1358.00,2954.00
5697.00,3073.00,170.00
3680.00,2863.00,1791.00
8058.00,8830.00,1418.00
6948.00,2333.00,899.00
3463.00,-573.00,2149.00
3815.00,1499.00,-3725.00
1700.00,1051.00,3007.00
2432.00,3037.00,-2135.00
3907.00,921.00,-2985.00
4424.00,-126.00,-3047.00
6046.00,-759.00,727.00
4535.00,-3.00,4240.00
4215.00,106.00,4361.00
2683.00,2602.00,-1110.00
5928.00,-1836.00,1856.00
866.00,493.00,583.00
-381.00,179.00,524.00
167.00,1948.00,317.00
729.00,4921.00,-3697.00
2384.00,6729.00,-3178.00
162.00,147.00,826.00
-594.00,-2919.00,3742.00
3690.00,3214.00,-2003.00
4260.00,-1082.00,1882.00
4202.00,-1685.00,3574.00
3405.00,2475.00,1422.00
4884.00,-1901.00,3614.00
3526.00,1889.00,-1419.00
4860.00,3279.00,-32.00
6996.00,1519.00,799.00
5000.00,446.00,-1320.00
6924.00,1151.00,1627.00
1484.00,2688.00,1629.00
6055.00,-1225.00,-1646.00
4990.00,2503.00,-2641.00
4680.00,2177.00,1226.00
1311.00,2120.00,3364.00
6750.00,2624.00,1100.00
3959.00,3227.00,385.00
2896.00,2778.00,1504.00
4906.00,2038.00,-1133.00
5292.00,830.00,-1567.00
3866.00,-507.00,-1958.00
5342.00,1303.00,2073.00
6884.00,553.00,1687.00
3733.00,272.00,-588.00
4640.00,-1775.00,618.00
4306.00,-94.00,-417.00
4414.00,-442.00,-937.00
6311.00,-761.00,-60.00
9068.00,-541.00,-727.00
8769.00,-4218.00,-2932.00
7517.00,-710.00,695.00
3425.00,3629.00,-535.00
6597.00,3964.00,2281.00
6259.00,2735.00,2028.00
1444.00,2026.00,823.00
835.00,1357.00,1270.00
1650.00,-1665.00,1298.00
1198.00,-519.00,1253.00
935.00,-2135.00,1214.00
1335.00,-2385.00,650.00
3164.00,-712.00,1875.00
4849.00,-511.00,3208.00
4194.00,-228.00,3529.00
4554.00,535.00,-307.00
4440.00,2362.00,5383.00
-2621.00,-253.00,665.00
-619.00,515.00,10.00
-4158.00,387.00,271.00
-3588.00,179.00,192.00
-3657.00,158.00,225.00
-2323.00,2835.00,408.00
-2922.00,2119.00,527.00
-1637.00,1510.00,211.00
1995.00,70.00,324.00
-3393.00,1757.00,286.00
-608.00,44.00,256.00
-1349.00,-292.00,593.00
593.00,1412.00,255.00
1292.00,532.00,616.00
446.00,31.00,448.00
-3962.00,-429.00,262.00
-3863.00,-873.00,192.00
-352.00,-276.00,840.00
-3748.00,-1391.00,319.00
-3800.00,-560.00,331.00
-3825.00,-1119.00,258.00
1209.00,-18.00,851.00
-2104.00,-826.00,-94.00
-1490.00,213.00,826.00
-339.00,-1576.00,830.00
904.00,-1482.00,652.00
732.00,140.00,589.00
1304.00,1619.00,376.00
1523.00,1544.00,464.00
-67.00,129.00,172.00
569.00,877.00,299.00
-337.00,-112.00,699.00
1160.00,-263.00,604.00
498.00,-860.00,587.00
-3551.00,-1161.00,329.00
-1011.00,1127.00,383.00
-1972.00,3030.00,455.00
768.00,1056.00,241.00
-193.00,1305.00,242.00
-1852.00,669.00,426.00
-1275.00,-225.00,260.00
-1753.00,-1670.00,909.00
711.00,-543.00,685.00
-1240.00,562.00,974.00
-1785.00,1674.00,811.00
2.00,857.00,437.00
-624.00,176.00,595.00
-1954.00,-1003.00,524.00
2277.00,117.00,262.00
-1449.00,1058.00,328.00
1179.00,-311.00,274.00
-798.00,-619.00,803.00
1498.00,-348.00,370.00
2473.00,-186.00,154.00
2295.00,-436.00,249.00
1601.00,-99.00,406.00
1117.00,-118.00,655.00
1977.00,76.00,337.00
-2094.00,2220.00,469.00
-1861.00,1351.00,353.00
-2417.00,2787.00,334.00
-2804.00,1198.00,289.00
-2010.00,1874.00,374.00
-1793.00,1229.00,200.00
-2161.00,2659.00,402.00
