map,x,y,z
Observatory,-1292,2483,861
Observatory,1154,28,381
Observatory,1192,-2241,331
Observatory,-1938,3043,348
Observatory,-515,3108,472
Observatory,3752,1047,65
Observatory,-4664,-2262,-272
Observatory,1041,152,270
Observatory,3461,1035,375
Observatory,-1077,1947,297
Observatory,-1432,2603,454
Observatory,-3395,200,333
Observatory,1768,2285,239
Observatory,3552,1952,-34
Observatory,2048,3226,44
Observatory,-1503,1483,178
Observatory,-529,1050,634
Outpost,-710,-303,696
Outpost,312,-41,816
Outpost,1010,-3579,537
Outpost,4209,-2334,1898
Outpost,-1914,-264,1725
Outpost,375,-571,1403
Outpost,-68,-533,2802
Outpost,2494,-377,1006
Outpost,-1829,-2227,912
Outpost,-535,-1567,1620
Outpost,-1525,71,1930
Outpost,-2158,-295,2725
Outpost,-261,-1317,2439
Outpost,787,-786,1557
Outpost,313,-1507,1072
Outpost,411,-1695,1407
Outpost,325,-673,1375
Outpost,-875,-442,1523
Outpost,-577,264,1428
Outpost,-748,-1789,3385
Outpost,1489,27,1679
Outpost,2532,128,3059
Outpost,650,-166,1152
Outpost,2264,-803,591
Outpost,1250,-1444,1949
Outpost,-411,-263,1882
Outpost,1576,-2676,2986
Outpost,821,-1846,-226
Outpost,-1262,-1436,1687
Outpost,-383,-2441,1104
Prison,179,144,681
Prison,-2216,1928,938
Prison,593,1054,219
Prison,172,1067,217
Prison,-1536,1121,174
Prison,-629,-195,392
Prison,-638,998,771
Prison,-552,1505,284
Prison,-702,-187,172
Prison,-1142,-1253,327
Prison,-416,1391,861
Prison,170,-667,756
Prison,-1606,2207,837
Prison,1412,1390,662
Prison,-1588,-813,146
Prison,-1711,1689,365
Prison,-1079,138,913
Prison,219,810,478
Prison,127,-460,231
Prison,-1540,1451,166
Prison,-2251,1981,189
Prison,-1318,1151,317
Prison,-975,232,649
Outpost,-45,-958,1800
Outpost,-1711,-1545,1099
Outpost,-1261,-168,1222
Outpost,-1435,-1110,869
Outpost,-1665,-655,512
Outpost,621,-1202,1077
Outpost,-251,-158,1051
Outpost,-317,2147,2583
Outpost,1508,-1722,1329
Outpost,-533,-1908,1208
Outpost,541,-968,1632
Outpost,371,-555,1660
Outpost,-321,-388,1004
Outpost,-852,-2028,1358
Outpost,-2416,-2242,1965
Outpost,2974,-1233,1035
Outpost,1227,27,1526
Outpost,-1186,-1189,1635
Outpost,-1136,-2097,2284
Outpost,-2667,-1371,2635
Outpost,-1677,-1053,1801
Outpost,-681,17,1538
Outpost,1700,-176,886
Outpost,-1341,947,2804
Outpost,656,-850,1779
Outpost,-3102,-824,2659
Outpost,437,-2127,487
Outpost,1243,-371,674
Outpost,360,-1533,1561
Outpost,-1631,-510,1892
Outpost,1185,-1325,2738
Outpost,-1268,-1031,1462
Outpost,-1317,-1621,1571
Outpost,2181,-1641,2501
Outpost,-1482,-2307,2250
Outpost,650,-1557,2332
Outpost,-1475,135,628
Outpost,-2384,-752,1909
Outpost,-1113,-1406,2030
Outpost,962,-1689,1825
Outpost,-1014,510,2175
Outpost,-166,-637,2582
Outpost,-115,-3682,1671
Outpost,431,-1496,2308
Outpost,-513,-1499,2009
Outpost,620,-531,1674
Outpost,-251,-1113,2443
Observatory,-4130,566,155
Observatory,2567,483,326
Observatory,-564,-659,196
Observatory,-3113,-2951,-377
Observatory,1411,58,224
Observatory,-2723,2416,178
Observatory,1653,2512,182
Observatory,-2465,-266,311
Observatory,650,-156,773
Observatory,-1670,371,626
Observatory,-3619,729,167
Observatory,3998,917,15
Observatory,-529,2069,899
Observatory,-1120,2720,343
Observatory,1869,3059,296
Observatory,-781,855,552
Observatory,-1880,-136,171
Observatory,804,2363,138
Observatory,-3010,3116,334
Observatory,2547,2036,19
Observatory,-4678,-1654,-342
Observatory,2323,-124,274
Observatory,4319,-2287,475
Observatory,1683,4370,126
Observatory,1312,2338,138
Observatory,-358,584,730
Observatory,2232,-2704,-97
Observatory,-963,2362,1078
Observatory,633,2540,152
Observatory,2023,150,223
Observatory,-1287,-1718,228
Observatory,1020,-1820,448
Observatory,-2481,3186,637
Observatory,6075,1723,-2
Observatory,-4439,-23,208
Observatory,4241,774,321
Observatory,2816,402,357
Observatory,-3935,3595,875
Observatory,4662,332,134
Observatory,-4373,2634,471
Observatory,2773,2207,97
Observatory,-134,2846,616
Observatory,-889,653,708
Observatory,1251,-2534,475
Observatory,4578,1694,51
Observatory,-3812,415,300
Observatory,4716,1629,-74
Observatory,-2276,-2214,265
Prison,-4026,412,438
Prison,699,1095,219
Prison,-3440,1796,170
Prison,1249,2735,828
Prison,-514,1616,476
Prison,-685,868,575
Prison,142,915,557
Prison,-1873,-128,653
Prison,-1443,-361,698
Prison,440,-170,639
Prison,-1789,-565,184
Prison,-2707,-334,548
Prison,-977,1090,398
Prison,910,-303,746
Prison,-3116,456,226
Prison,-1238,354,370
Prison,-2520,1904,148
Prison,-1170,-367,973
Prison,-1023,-29,440
Prison,370,1443,347
Prison,-433,930,550
Prison,-212,1181,190
Prison,151,-58,573
Prison,-3131,740,125
Prison,-1714,974,238
Prison,2526,667,433
Prison,-2565,1754,133
Prison,-812,127,126
Prison,-158,1117,494
Prison,-1150,113,408
Prison,-1326,1162,704
Prison,-395,1038,623
Prison,432,-125,471
Prison,-939,1345,948
Prison,-42,462,937
Prison,-2289,-1410,481
Prison,-3017,1,387
Prison,-1568,-623,308
Prison,-1479,1293,520
Prison,-631,49,727
Prison,-1766,-901,442
Prison,-1765,1299,171
Prison,-600,838,668
Prison,893,-181,715
Prison,-1712,1677,205
Prison,-1316,8,574
Prison,-1263,-1034,340
Prison,1682,76,658
Prison,-1633,1067,448
Prison,-147,1230,351
Prison,-752,564,553
Prison,1296,-624,258
Outpost,-740,5360,985
Observatory,-637,330,331
Observatory,2402,594,137
Observatory,2213,170,171
Observatory,-688,601,306
Observatory,-436,3758,615
Observatory,-319,-330,562
Observatory,-2862,3056,388
Observatory,3336,-2017,-449
Observatory,-921,2170,664
Observatory,-574,2104,1280
Observatory,2005,805,329
Observatory,270,2501,840
Observatory,-216,2740,724
Observatory,-2858,-525,362
Observatory,5133,-354,-459
Observatory,5499,156,-180
Observatory,2894,2036,158
Observatory,-378,1669,634
Observatory,-691,2950,833
Observatory,-301,3164,420
Observatory,-1867,2524,174
Observatory,432,2289,658
Observatory,-4194,49,320
Observatory,1775,2576,171
Observatory,2572,-1676,-262
Observatory,-798,1725,796
Observatory,-985,560,749
Observatory,-1186,2921,732
Observatory,-704,255,618
Observatory,-1448,2456,609
Observatory,-1803,2459,288
Observatory,185,-1582,-120
Observatory,-1094,-2424,-54
Observatory,-11,4521,128
Observatory,-1000,2215,1021
Observatory,-66,3637,923
Observatory,1562,31,384
Observatory,3047,402,321
Observatory,-1470,-1742,-334
Observatory,-1700,-2772,-419
Observatory,2698,475,178
Observatory,-303,-2508,-85
Observatory,-760,-14,514
Observatory,1276,-93,316
Observatory,1226,44,320
Observatory,-6103,1972,248
Observatory,-1502,2698,231
Observatory,4658,1443,-18
Observatory,1471,2768,87
Observatory,1936,2386,-62
Observatory,-783,3038,457
Observatory,-833,-1678,353
Observatory,-3039,-2068,551
Observatory,-2303,-2385,201
Observatory,-3858,-2344,-372
Observatory,-717,-1819,-9
Observatory,-1644,-1432,65
Observatory,-700,3288,588
Observatory,-203,2082,835
Observatory,-3975,311,415
Observatory,-3426,-1592,-388
Observatory,-3429,-1786,-361
Observatory,-495,1378,732
Observatory,-395,2504,1061
Observatory,-910,2606,1046
Observatory,2350,2601,-65
Observatory,1560,1746,218
Observatory,164,-1538,581
Observatory,1547,-2040,671
Observatory,-1869,103,258
Observatory,-390,-33,413
Observatory,-1528,338,422
Outpost,-1579,-812,1772
Outpost,274,-1435,1249
Outpost,-864,-2067,1245
Outpost,-1285,-2117,1809
Outpost,-3170,-1097,1324
Outpost,-3538,-1799,1131
Outpost,-3157,-1459,1209
Outpost,-2047,385,1499
Outpost,-871,463,1020
Outpost,-948,-1266,2705
Outpost,2312,210,3168
Outpost,665,-1352,2879
Outpost,2655,-1823,1352
Outpost,3332,-1115,1182
Outpost,1656,-1679,2855
Outpost,-2147,-798,1970
Outpost,89,-2034,1662
Outpost,545,-886,1635
Outpost,1990,964,2299
Outpost,-2973,-3079,1894
Outpost,444,-749,2918
Outpost,1662,-245,2516
Outpost,371,-4215,2789
Outpost,2144,-210,3001
Outpost,2430,-295,1479
Outpost,2018,-1304,1756
Outpost,1173,-969,4082
Outpost,1344,-1148,2659
Outpost,-282,-2570,372
Outpost,-2770,-2550,3245
Outpost,-2195,-229,1966
Outpost,1758,-1472,2465
Outpost,1535,-4786,822
Outpost,9,-3777,3273
Outpost,-1518,-2610,2034
Outpost,-2144,-1332,1753
Outpost,3560,-3476,1630
Outpost,136,373,4006
Outpost,3055,-2541,2139
Outpost,79,-1871,1279
Outpost,1011,-446,1639
Outpost,1532,793,1733
Outpost,-1742,-339,1818
Outpost,-1217,-740,1965
Outpost,-1027,-4724,3248
Outpost,1334,-424,2835
Outpost,-594,-2224,1549
Outpost,41,-2250,1348
Outpost,-1183,-1641,2016
Outpost,2545,-2170,1550
Outpost,-1562,-2524,1444
Outpost,-3414,-3582,4844
Outpost,-3178,-1354,563
Outpost,-647,825,1824
Outpost,-277,3750,2343
Outpost,-1029,1461,4237
Outpost,-2729,483,1365
Outpost,3027,-1378,1375
Outpost,2151,382,1225
Outpost,3735,-80,1267
Outpost,-1188,-1496,2086
Outpost,-1815,-1480,1855
Outpost,2338,500,1998
Outpost,1574,-1917,1964
Outpost,1816,-1958,2174
Outpost,1516,799,4253
Outpost,1273,243,1588
Outpost,2255,-474,2046
Outpost,-2401,-1433,2512
Outpost,-214,-2284,2992
Outpost,-2017,-2787,2149
Outpost,-1433,-955,2032
Outpost,813,1198,2003
Outpost,-889,335,1943
Outpost,3168,-1747,1278
Outpost,5022,-2716,3667
Outpost,-187,-1438,1510
Outpost,1671,-1550,1241
Outpost,-1475,-1741,1704
Outpost,-1707,-1599,2107
Outpost,3710,-541,1416
Outpost,4663,618,1509
Outpost,-2009,-4250,3469
Outpost,-3140,-3612,1164
Outpost,-1518,-1006,1891
Outpost,-1612,-714,2183
Outpost,592,209,1772
Outpost,1765,-662,1976
Outpost,465,-1980,1156
Outpost,-597,-837,740
Outpost,-512,-1640,2462
Outpost,1435,-1453,1836
Outpost,466,-277,636
Outpost,-33,-674,843
Outpost,-527,-2113,1599
Outpost,-992,-907,2231
Outpost,-105,-2386,1606
Outpost,20,-2155,1566
Outpost,1081,-420,1598
Outpost,1231,-3233,2214
Outpost,-1369,874,593
Outpost,-3015,-937,2602
Outpost,1633,-1402,1753
Outpost,1725,-1448,2898
Outpost,-1807,-2967,3467
Outpost,856,-428,2822
Outpost,2285,-508,2169
Outpost,-1020,85,1596
Outpost,-1146,-747,1776
Outpost,-395,-1240,1462
Outpost,-526,441,1524
Outpost,-227,-747,1084
Outpost,-640,-1181,2926
Outpost,1139,-1170,1767
Outpost,2560,-568,724
Outpost,-2821,-834,2404
Outpost,-3140,-888,1877
Outpost,-395,-5,1604
Outpost,-1142,-925,1715
Outpost,1750,-775,1901
Outpost,278,-1210,1463
Outpost,-1243,378,1593
Outpost,1540,-1735,1284
Outpost,713,-882,1287
Outpost,-1864,690,1316
Outpost,1388,-1429,2167
Outpost,662,-1479,1225
Outpost,511,-2114,1323
Prison,577,791,371
Prison,723,540,392
Prison,-905,1207,327
Prison,-1242,836,443
Prison,-2079,1406,206
Prison,-2659,743,442
Prison,-1975,1222,415
Prison,-2111,1132,220
Prison,-1403,226,488
Prison,-4342,-131,462
Prison,-4870,471,-22
Prison,-1311,2896,561
Prison,-4328,972,306
Prison,-3913,1587,412
Prison,-3973,301,342
Prison,-4468,51,336
Prison,-3933,-156,241
Prison,854,2835,260
Prison,-675,1356,126
Prison,-194,1380,530
Prison,-3934,1950,338
Prison,-3686,1548,384
Prison,-3026,2363,407
Prison,-2018,3220,176
Prison,-2270,2892,840
Prison,-4364,1928,442
Prison,-1651,1378,292
Prison,-2934,328,173
Prison,-3028,296,330
Prison,-1646,1469,294
Prison,1674,2339,793
Prison,850,2526,446
Prison,1607,1666,450
Prison,1916,-280,462
Prison,1374,725,129
Prison,1517,1971,346
Prison,2631,1391,365
Prison,2457,461,162
Prison,2931,691,282
Prison,-698,580,747
Prison,-534,1203,449
Prison,929,549,252
Prison,-564,1820,358
Prison,-1273,1118,359
Prison,-1532,1263,358
Prison,-293,1491,596
Prison,965,2968,610
Prison,1030,3271,439
Prison,1780,3193,910
Prison,1925,3129,918
Prison,1393,2478,605
Prison,-286,1333,136
Prison,181,355,234
Prison,-200,1176,563
Prison,2688,1860,191
Prison,1872,1390,533
Prison,2315,1319,129
Prison,777,984,361
Prison,569,3115,868
Prison,772,2917,722
Prison,851,1021,166
Prison,1631,2007,331
Prison,-3486,1926,197
Prison,-1207,143,517
Prison,-1302,914,314
Prison,-1496,-202,547
Prison,639,1458,176
Prison,-1109,425,582
Prison,106,1037,569
Prison,-53,910,497
Prison,2017,121,414
Prison,878,174,681
Prison,-2219,1108,168
Prison,-2027,1223,483
Prison,-1623,1459,406
Prison,-161,408,496
Prison,-2616,1482,291
Prison,-2851,577,130
Prison,-1021,219,544
Prison,-1790,630,335
Prison,532,1057,392
Prison,635,301,383
Prison,356,329,402
Prison,-3255,2136,451
Prison,715,-615,138
Prison,21,368,297
Prison,-2173,2250,321
Prison,-449,1326,131
Prison,-450,1454,194
Prison,-889,-114,182
Observatory,4674,1813,70
Observatory,1919,3754,16
Observatory,6323,-172,-369
Observatory,4925,1547,75
Observatory,-5502,666,135
Observatory,-7271,449,250
Observatory,-471,-228,143
Observatory,-378,-36,428
Observatory,-2247,2678,145
Observatory,-2509,2739,249
Observatory,-872,688,502
Observatory,-1813,-2215,131
Observatory,-571,-335,313
Observatory,-1447,1349,574
Observatory,-438,2141,377
Observatory,-1807,64,197
Observatory,-768,626,360
Observatory,-793,-331,283
Observatory,-746,544,364
Observatory,-216,2239,432
Observatory,797,-1617,496
Observatory,45,-1633,-179
Observatory,-556,1773,179
Observatory,-487,2979,657
Observatory,1380,4447,130
Observatory,1881,4382,150
Observatory,-1141,3281,766
Observatory,-2042,2842,152
Observatory,-713,405,287
Observatory,-573,1290,499
Observatory,-1539,252,350
Observatory,-1650,8,368
Observatory,-1607,164,311
Observatory,-1690,242,747
Observatory,-1463,2511,260
Observatory,446,2552,82
Observatory,-662,3346,668
Observatory,-48,1659,590
Observatory,-1772,1748,468
Observatory,-2118,1972,352
Observatory,2669,775,474
Observatory,-786,1384,419
Observatory,3583,452,15
Observatory,3969,700,336
Observatory,826,341,214
Observatory,428,1894,364
Observatory,-822,2398,1054
Observatory,1386,2307,147
Observatory,1962,1143,191
Observatory,629,261,344
Observatory,783,504,364
Observatory,2900,488,433
Observatory,3496,857,78
Observatory,626,125,549
Observatory,-4517,782,125
Observatory,1951,422,239
Observatory,2094,453,267
Observatory,1334,1841,163
Observatory,-621,2526,1266
Observatory,-1566,2858,646
Observatory,-755,-1344,-171
Observatory,-737,1124,488
Observatory,1220,2428,352
Observatory,-872,978,615
Observatory,-2924,-184,212
Observatory,-219,2375,405
Observatory,-655,-1157,128
Observatory,1585,-146,232
Observatory,-670,927,536
Observatory,1476,129,313
Observatory,2466,2388,-62
Observatory,85,467,290
Observatory,5161,229,-71
Observatory,4930,312,-243
Observatory,-678,2473,680
Observatory,152,1960,750
Observatory,-295,1097,921
Observatory,-1835,2765,343
Observatory,-920,540,141
Observatory,2147,365,475
Observatory,-731,-440,212
Observatory,-1300,2343,234
Observatory,867,361,208
Observatory,-488,-842,149
Observatory,201,4,771
Observatory,847,-1660,288
Observatory,251,-2079,528
Observatory,-4175,417,324
Observatory,-4921,1987,136
Observatory,5434,-944,-232
Observatory,1422,-2062,421
Observatory,1785,-2597,311
Observatory,2910,-1892,400
Observatory,568,-2610,369
Observatory,2439,-2574,-246
Observatory,2185,-1916,-270
Observatory,100,-2867,-92
Observatory,-307,-1938,536
Observatory,-160,-2273,-248
Observatory,-857,-808,234
Observatory,588,-2470,309
Observatory,-155,-2593,222
Observatory,-666,-273,335
Observatory,-343,-1665,313
Observatory,-2613,304,157
Observatory,-931,428,442
Observatory,-866,1296,671
Outpost,8824,850,297
Outpost,-1591,-2343,1574
Outpost,-686,-1933,1929
Outpost,-3070,-1559,1731
Outpost,-2385,-998,3273
Outpost,-1605,-1062,2456
Outpost,1179,740,2464
Outpost,-375,1145,2183
Outpost,-300,1149,2125
Outpost,-3731,-800,440
Outpost,-3335,-950,532
Outpost,-203,-383,1301
Outpost,542,-366,1069
Outpost,-807,-2524,217
Outpost,-595,-2500,1015
Outpost,-928,-2096,858
Outpost,600,-2573,2006
Outpost,134,-1686,3013
Outpost,2702,-1413,2048
Outpost,2695,456,1910
Outpost,-1001,-1195,3659
Outpost,2013,623,1571
Outpost,-339,-2043,3327
Outpost,-2541,-1595,551
Outpost,-1709,171,3408
Outpost,-2927,1241,3785
Outpost,-2263,1065,2399
Outpost,-792,-892,1064
Outpost,-2547,-2153,2137
Outpost,-2256,-3105,1291
Outpost,-466,-1935,1195
Outpost,-843,-2701,2039
Outpost,-2128,-1772,642
Outpost,-2084,-1718,615
Outpost,1189,560,1191
Outpost,3450,-1044,1077
Outpost,-299,-86,1143
Outpost,-1393,-2256,895
Outpost,-2813,-283,494
Outpost,-1279,-1012,1293
Outpost,-341,-991,1280
Outpost,-840,-1982,1872
Outpost,-1068,-735,1429
Outpost,1830,-1198,1750
Outpost,252,-1169,1958
Outpost,429,-284,2131
Outpost,230,-1024,2361
Outpost,1667,-550,1816
Outpost,1398,-1658,2180
Outpost,1699,-2559,1647
Outpost,1722,-524,1845
Outpost,1921,226,1545
Outpost,447,-251,3322
Outpost,828,1471,3289
Outpost,181,-547,1293
Outpost,-1351,-340,523
Outpost,3383,-324,395
Outpost,-2645,-1696,1782
Outpost,-2388,-1607,1904
Outpost,-2290,-38,470
Outpost,722,744,930
Outpost,499,1378,877
Outpost,-1475,1031,1631
Outpost,-1849,-116,1885
Outpost,1465,-860,1911
Outpost,1115,-1908,1557
Outpost,64,-1169,1512
Outpost,1363,-3801,1519
Outpost,-2562,-1750,529
Outpost,253,420,1889
Outpost,-400,-1984,1470
Outpost,-21,-413,1161
Outpost,1431,-1793,1954
Outpost,-1263,127,1816
Outpost,-2913,-1711,1475
Outpost,1494,-550,2044
Outpost,1174,-1445,1584
Outpost,1719,-2145,2448
Outpost,2514,-1405,2903
Outpost,-1058,-1627,3264
Outpost,-1604,-2015,-228
Outpost,-663,-631,199
Outpost,-1259,-2414,398
Outpost,223,-2148,2942
Outpost,-106,989,838
Outpost,1107,402,791
Outpost,-237,-952,1668
Outpost,-3003,-645,2310
Outpost,-849,-1512,-331
Outpost,-3162,-411,1676
Outpost,2872,-1107,1016
Outpost,3204,-1101,579
Outpost,1085,1381,140
Outpost,366,774,81
Outpost,1391,-675,1866
Outpost,2788,-1926,1968
Outpost,-3416,-673,278
Outpost,167,-3350,1434
Outpost,2029,-2657,2181
Outpost,-1245,-2590,1382
Outpost,-2553,-2953,2043
Outpost,2245,-1165,1409
Outpost,1617,-3212,1202
Outpost,898,-1164,1332
Outpost,1351,796,1425
Outpost,-1167,-983,1558
Outpost,-2091,-2660,1410
Outpost,-2987,-1457,-62
Outpost,-2734,236,1645
Outpost,-3069,-801,-224
Outpost,-3851,198,1494
Outpost,-13,2893,1185
Outpost,1578,-406,1805
Outpost,2744,-922,1339
Outpost,434,-166,2015
Outpost,507,-1241,1885
Outpost,1635,411,1229
Outpost,2088,-1007,1816
Outpost,2933,-306,1563
Outpost,949,262,985
Outpost,192,-1862,1078
Stadium,5874,2270,2192
Stadium,5585,165,-371
Stadium,4782,1379,224
Stadium,2614,-1495,-250
Stadium,3475,-1270,557
Stadium,3158,-1426,-24
Stadium,5772,503,1758
Stadium,6910,2054,996
Stadium,1275,1769,582
Stadium,1763,760,380
Stadium,3305,1453,-35
Stadium,4230,2508,-1094
Stadium,3203,2468,-42
Stadium,2172,944,-812
Stadium,4643,2709,-130
Stadium,4544,2265,1255
Stadium,5095,2445,367
Stadium,6030,231,2782
Stadium,5766,200,2028
Stadium,3061,-859,703
Stadium,1154,-48,2098
Stadium,2187,4,3741
Stadium,1898,175,3070
Stadium,1343,-949,3187
Stadium,2917,-21,-2226
Stadium,1811,-183,-1322
Stadium,6127,1398,562
Stadium,2633,-1453,437
Stadium,4820,460,1466
Stadium,2162,-194,2275
Stadium,2005,1126,473
Stadium,2424,1218,500
Stadium,2484,787,2141
Stadium,1297,1223,-348
Stadium,1959,1489,233
Stadium,2407,430,13
Stadium,4310,1461,1164
Stadium,4934,3266,599
Stadium,4040,1868,120
Stadium,7250,3433,-770
Stadium,4917,1392,2266
Stadium,5604,-769,22
Stadium,5706,-523,2128
Stadium,3106,-876,1276
Stadium,2051,-188,1722
Stadium,3613,502,-438
Stadium,4708,-1211,-499
Stadium,4496,-1034,-3879
Stadium,5745,1003,-489
Stadium,5263,-1760,3194
Stadium,6185,-1369,1829
Stadium,5674,-1722,1580
Stadium,5209,-815,2581
Stadium,4486,-2100,2859
Stadium,4882,-675,866
Stadium,5122,-1101,-853
Stadium,4654,-565,-862
Stadium,5688,-219,78
Stadium,1559,1042,789
Stadium,608,2176,1450
Stadium,2134,2024,1914
Stadium,3240,2318,3044
Stadium,3935,-314,-308
Stadium,3684,2454,-705
Stadium,4590,2473,114
Stadium,4746,3103,74
Stadium,5609,1143,-295
Stadium,3075,2644,3082
Stadium,2974,1539,3254
Stadium,3065,1193,4284
Stadium,3457,1919,1771
Stadium,2566,1533,1252
Stadium,1864,1748,658
Stadium,4047,2310,-1205
Stadium,5634,2337,-350
Stadium,6328,2075,29
Stadium,3878,2317,1991
Stadium,5337,2253,2740
Stadium,4007,1915,-927
Stadium,6000,467,2067
Stadium,5180,1471,3034
Stadium,5581,3953,1255
Stadium,7327,4740,1119
Stadium,5293,623,342
Stadium,5436,918,14
Stadium,4728,-1295,402
Stadium,4819,-882,439
Stadium,4126,270,795
Stadium,2813,-387,464
Stadium,4281,1151,2678
Stadium,4377,1055,2511
Stadium,5669,2891,1709
Stadium,6368,1224,2440
Stadium,4308,1200,-773
Stadium,5461,715,-447
Stadium,3136,744,3199
Stadium,5443,692,-449
Stadium,5078,308,921
Stadium,6884,83,1785
Stadium,6201,122,1697
Stadium,7069,13,1800
Stadium,5758,1315,918
Stadium,4745,1613,-252
Stadium,6061,1947,1200
Stadium,5891,1025,1509
Stadium,4267,437,-972
Stadium,6129,-1556,2361
Stadium,5077,-1565,2464
Stadium,5254,889,892
Stadium,4446,1488,1684
Stadium,4546,1575,1306
Stadium,1413,877,322
Stadium,4479,57,-1627
Stadium,4439,757,-1665
Stadium,3186,1755,-2166
Stadium,4040,1142,-2388
Stadium,3802,-445,3364
Stadium,4227,320,3747
Stadium,4109,1626,240
Stadium,5155,1999,1582
Stadium,4148,-973,1400
Stadium,1352,1218,248
Stadium,527,-492,508
Stadium,1595,676,-3
Stadium,3586,6,-9
Stadium,3709,503,227
Stadium,4367,470,1009
Stadium,3947,2300,-1667
Stadium,4152,3234,-10
Stadium,5688,1064,989
Stadium,4796,954,1253
Stadium,4388,-258,-625
Stadium,4625,272,3342
